orientation;acceleration_x;acceleration_y;acceleration_z;touch_count;first_touch_finger_id;first_touch_delta_time;first_touch_tap_count;first_touch_phase;first_touch_position_x;first_touch_position_y;second_touch_finger_id;second_touch_delta_time;second_touch_tap_count;second_touch_phase;second_touch_position_x;second_touch_position_y;current_game_state;game_event;;;;;
4-12-2016;20:34:07.4338648;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.02;;
4-12-2016;20:34:07.5498715;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.02;;
4-12-2016;20:34:07.6658781;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.02;;
4-12-2016;20:34:07.7818847;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.33;;
4-12-2016;20:34:07.8988914;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.33;;
4-12-2016;20:34:07.9998972;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.33;;
4-12-2016;20:34:08.1159038;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.33;;
4-12-2016;20:34:08.2319105;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.33;;
4-12-2016;20:34:08.3479171;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.33;;
4-12-2016;20:34:08.4639237;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.33;;
4-12-2016;20:34:08.5799304;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.33;;
4-12-2016;20:34:08.6949369;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.33;;
4-12-2016;20:34:08.8109436;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.62;;
4-12-2016;20:34:08.9269502;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.62;;
4-12-2016;20:34:09.0429569;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.62;;
4-12-2016;20:34:09.1589635;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.62;;
4-12-2016;20:34:09.2749701;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.62;;
4-12-2016;20:34:09.3789761;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.62;;
4-12-2016;20:34:09.4949827;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.62;;
4-12-2016;20:34:09.6109893;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.62;;
4-12-2016;20:34:09.7269960;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.62;;
4-12-2016;20:34:09.8430026;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.90;;
4-12-2016;20:34:09.9590092;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.90;;
4-12-2016;20:34:10.0750159;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.90;;
4-12-2016;20:34:10.1910225;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.90;;
4-12-2016;20:34:10.3070292;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.90;;
4-12-2016;20:34:10.4240358;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.90;;
4-12-2016;20:34:10.5390424;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.90;;
4-12-2016;20:34:10.6550491;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.90;;
4-12-2016;20:34:10.7560548;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;58.90;;
4-12-2016;20:34:10.8730615;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.16;;
4-12-2016;20:34:10.9870680;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.16;;
4-12-2016;20:34:11.1030747;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.16;;
4-12-2016;20:34:11.2190813;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.16;;
4-12-2016;20:34:11.3350880;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.16;;
4-12-2016;20:34:11.4510946;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.16;;
4-12-2016;20:34:11.5671012;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.16;;
4-12-2016;20:34:11.6831079;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.16;;
4-12-2016;20:34:11.8001146;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.42;;
4-12-2016;20:34:11.9151211;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.42;;
4-12-2016;20:34:12.0311278;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.42;;
4-12-2016;20:34:12.1401340;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.42;;
4-12-2016;20:34:12.2561406;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.42;;
4-12-2016;20:34:12.3731473;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.42;;
4-12-2016;20:34:12.4881539;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.42;;
4-12-2016;20:34:12.6041605;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.42;;
4-12-2016;20:34:12.7201672;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.42;;
4-12-2016;20:34:12.8361738;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.67;;
4-12-2016;20:34:12.9521804;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.67;;
4-12-2016;20:34:13.0681871;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.67;;
4-12-2016;20:34:13.1841937;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.67;;
4-12-2016;20:34:13.3002004;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.67;;
4-12-2016;20:34:13.4162070;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.67;;
4-12-2016;20:34:13.5172128;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.67;;
4-12-2016;20:34:13.6382197;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.67;;
4-12-2016;20:34:13.7542263;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.67;;
4-12-2016;20:34:13.8692329;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.91;;
4-12-2016;20:34:13.9852395;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.91;;
4-12-2016;20:34:14.1012462;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.91;;
4-12-2016;20:34:14.2172528;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.91;;
4-12-2016;20:34:14.3332594;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.91;;
4-12-2016;20:34:14.4492661;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.91;;
4-12-2016;20:34:14.5652727;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.91;;
4-12-2016;20:34:14.6812793;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.91;;
4-12-2016;20:34:14.7832852;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;59.91;;
4-12-2016;20:34:14.8982918;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.13;;
4-12-2016;20:34:15.0142984;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.13;;
4-12-2016;20:34:15.1303050;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.13;;
4-12-2016;20:34:15.2373111;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.13;;
4-12-2016;20:34:15.3533178;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.13;;
4-12-2016;20:34:15.4533235;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.13;;
4-12-2016;20:34:15.5543293;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.13;;
4-12-2016;20:34:15.6683358;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.13;;
4-12-2016;20:34:15.7843424;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.13;;
4-12-2016;20:34:15.9003491;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.35;;
4-12-2016;20:34:16.0183558;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.35;;
4-12-2016;20:34:16.1343625;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.35;;
4-12-2016;20:34:16.2503691;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.35;;
4-12-2016;20:34:16.3613754;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.35;;
4-12-2016;20:34:16.4763820;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.35;;
4-12-2016;20:34:16.5933887;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.35;;
4-12-2016;20:34:16.7093953;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.35;;
4-12-2016;20:34:16.8124012;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.35;;
4-12-2016;20:34:16.9284079;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.56;;
4-12-2016;20:34:17.0444145;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.56;;
4-12-2016;20:34:17.1454203;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.56;;
4-12-2016;20:34:17.2624270;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.56;;
4-12-2016;20:34:17.3614326;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.56;;
4-12-2016;20:34:17.4774393;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.56;;
4-12-2016;20:34:17.6024464;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.56;;
4-12-2016;20:34:17.7174530;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.56;;
4-12-2016;20:34:17.8344597;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.56;;
4-12-2016;20:34:17.9354655;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.76;;
4-12-2016;20:34:18.0504721;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.76;;
4-12-2016;20:34:18.1664787;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.76;;
4-12-2016;20:34:18.2824853;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.76;;
4-12-2016;20:34:18.3984920;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.76;;
4-12-2016;20:34:18.5144986;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.76;;
4-12-2016;20:34:18.6305052;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.76;;
4-12-2016;20:34:18.7325111;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.76;;
4-12-2016;20:34:18.8485177;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.76;;
4-12-2016;20:34:18.9645243;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.96;;
4-12-2016;20:34:19.0805310;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.96;;
4-12-2016;20:34:19.2025379;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.96;;
4-12-2016;20:34:19.3175445;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.96;;
4-12-2016;20:34:19.4335512;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.96;;
4-12-2016;20:34:19.5505579;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.96;;
4-12-2016;20:34:19.6515636;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.96;;
4-12-2016;20:34:19.7675703;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;60.96;;
4-12-2016;20:34:19.8845770;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.14;;
4-12-2016;20:34:19.9995835;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.14;;
4-12-2016;20:34:20.1155902;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.14;;
4-12-2016;20:34:20.2325969;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.14;;
4-12-2016;20:34:20.3366028;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.14;;
4-12-2016;20:34:20.4376086;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.14;;
4-12-2016;20:34:20.5526152;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.14;;
4-12-2016;20:34:20.6686218;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.14;;
4-12-2016;20:34:20.7846284;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.14;;
4-12-2016;20:34:20.9016351;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.32;;
4-12-2016;20:34:21.0166417;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.32;;
4-12-2016;20:34:21.1326483;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.32;;
4-12-2016;20:34:21.2486550;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.32;;
4-12-2016;20:34:21.3646616;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.32;;
4-12-2016;20:34:21.4806682;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.32;;
4-12-2016;20:34:21.5966749;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.32;;
4-12-2016;20:34:21.7126815;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.32;;
4-12-2016;20:34:21.8286882;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.32;;
4-12-2016;20:34:21.9306940;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.49;;
4-12-2016;20:34:22.0457006;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.49;;
4-12-2016;20:34:22.1617072;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.49;;
4-12-2016;20:34:22.2657132;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.49;;
4-12-2016;20:34:22.3817198;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.49;;
4-12-2016;20:34:22.4977264;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.49;;
4-12-2016;20:34:22.6137331;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.49;;
4-12-2016;20:34:22.7297397;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.49;;
4-12-2016;20:34:22.8457463;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.49;;
4-12-2016;20:34:22.9467521;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.66;;
4-12-2016;20:34:23.0627587;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.66;;
4-12-2016;20:34:23.1787654;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.66;;
4-12-2016;20:34:23.2817713;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.66;;
4-12-2016;20:34:23.3977779;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.66;;
4-12-2016;20:34:23.5137845;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.66;;
4-12-2016;20:34:23.6297912;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.66;;
4-12-2016;20:34:23.7447978;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.66;;
4-12-2016;20:34:23.8528039;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.66;;
4-12-2016;20:34:23.9688106;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.82;;
4-12-2016;20:34:24.0788169;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.82;;
4-12-2016;20:34:24.1948235;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.82;;
4-12-2016;20:34:24.3108301;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.82;;
4-12-2016;20:34:24.4268368;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.82;;
4-12-2016;20:34:24.5308427;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.82;;
4-12-2016;20:34:24.6468493;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.82;;
4-12-2016;20:34:24.7718565;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.82;;
4-12-2016;20:34:24.8868631;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.97;;
4-12-2016;20:34:25.0028697;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.97;;
4-12-2016;20:34:25.1188763;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.97;;
4-12-2016;20:34:25.2348830;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.97;;
4-12-2016;20:34:25.3508896;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.97;;
4-12-2016;20:34:25.4658962;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.97;;
4-12-2016;20:34:25.5849030;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.97;;
4-12-2016;20:34:25.7009096;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.97;;
4-12-2016;20:34:25.8169163;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;61.97;;
4-12-2016;20:34:25.9329229;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.11;;
4-12-2016;20:34:26.0479295;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.11;;
4-12-2016;20:34:26.1639361;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.11;;
4-12-2016;20:34:26.2799428;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.11;;
4-12-2016;20:34:26.3979495;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.11;;
4-12-2016;20:34:26.5149562;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.11;;
4-12-2016;20:34:26.6299628;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.11;;
4-12-2016;20:34:26.7459694;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.11;;
4-12-2016;20:34:26.8669763;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.11;;
4-12-2016;20:34:26.9829830;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.25;;
4-12-2016;20:34:27.0989896;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.25;;
4-12-2016;20:34:27.2029955;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.25;;
4-12-2016;20:34:27.3190022;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.25;;
4-12-2016;20:34:27.4340088;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.25;;
4-12-2016;20:34:27.5500154;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.25;;
4-12-2016;20:34:27.6550214;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.25;;
4-12-2016;20:34:27.7710280;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.25;;
4-12-2016;20:34:27.8870347;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.25;;
4-12-2016;20:34:28.0030413;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.39;;
4-12-2016;20:34:28.1190479;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.39;;
4-12-2016;20:34:28.2350546;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.39;;
4-12-2016;20:34:28.3510612;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.39;;
4-12-2016;20:34:28.4670678;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.39;;
4-12-2016;20:34:28.5840745;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.39;;
4-12-2016;20:34:28.6970810;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.39;;
4-12-2016;20:34:28.8090874;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.39;;
4-12-2016;20:34:28.9250940;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.52;;
4-12-2016;20:34:29.0411007;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.52;;
4-12-2016;20:34:29.1571073;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.52;;
4-12-2016;20:34:29.2581131;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;62.52;;
